"usid","stype","trt","odr_post","odr_pre","size","female","stype_ms","stype_elem","stype_hs","race_Black","race_Hispanic"
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,1,1,300,0,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,0,1,300,1,1,0,0,1,0
6,2,0,0,1,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,1,1,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,1,1,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,1,0,300,1,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,1,0,300,1,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,1,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,1,0,300,0,1,0,0,0,1
6,2,0,1,0,300,0,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,1,0,300,1,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,1,0,300,0,1,0,0,0,1
6,2,0,1,0,300,1,1,0,0,0,1
6,2,0,1,1,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,1,1,300,0,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,0,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,0,300,1,1,0,0,0,1
6,2,0,0,1,300,0,1,0,0,0,1
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,1,200,1,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,1,200,1,0,0,1,1,0
7,3,0,1,1,200,1,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,1,200,0,0,0,1,1,0
7,3,0,0,1,200,0,0,0,1,1,0
7,3,0,1,1,200,1,0,0,1,1,0
7,3,0,0,1,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,1,1,200,1,0,0,1,1,0
7,3,0,0,1,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,1,200,1,0,0,1,1,0
7,3,0,1,1,200,1,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,1,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,1,1,200,1,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,1,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,1,200,1,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,1,200,1,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,1,1,200,1,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,0,1,200,0,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,1,200,1,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,1,1,200,1,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,0,1,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,1,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,1,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,1,1,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,1,0
7,3,0,0,1,200,1,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,0,0,200,0,0,0,1,1,0
7,3,0,1,1,200,1,0,0,1,1,0
7,3,0,1,0,200,1,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,0,0,200,1,0,0,1,1,0
7,3,0,1,0,200,0,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,1,1,200,1,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,1,0,200,0,0,0,1,0,1
7,3,0,0,0,200,1,0,0,1,0,1
7,3,0,0,1,200,1,0,0,1,0,1
7,3,0,0,0,200,1,0,0,1,0,1
7,3,0,1,0,200,0,0,0,1,0,1
7,3,0,0,0,200,1,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,0,0,200,1,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,1,0,200,0,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,0,0,200,1,0,0,1,0,1
7,3,0,1,0,200,0,0,0,1,0,1
7,3,0,1,0,200,1,0,0,1,0,1
7,3,0,0,0,200,1,0,0,1,0,1
7,3,0,1,0,200,0,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,1,0,200,0,0,0,1,0,1
7,3,0,0,1,200,1,0,0,1,0,1
7,3,0,1,1,200,1,0,0,1,0,1
7,3,0,0,0,200,0,0,0,1,0,1
7,3,0,1,0,200,0,0,0,1,0,1
7,3,0,1,1,200,0,0,0,1,0,1
7,3,0,0,0,200,1,0,0,1,0,1
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,1,500,1,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,1,500,1,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,1,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,1,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,1,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,1,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,1,500,0,1,0,0,1,0
8,2,1,1,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,1,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,1,1,500,0,1,0,0,1,0
8,2,1,1,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,1,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,1,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,1,1,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,1,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,1,1,0,0,1,0
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,1,1,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,1,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,1,500,1,1,0,0,0,1
8,2,1,1,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,1,0,500,0,1,0,0,0,1
8,2,1,1,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,1,1,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,1,500,1,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,1,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,1,0,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,1,500,0,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
8,2,1,0,0,500,0,1,0,0,0,1
8,2,1,0,0,500,1,1,0,0,0,1
