"y","x1","x2","x3","x4","x5"
-1.0876,0.31462,-0.15613,0.055748,-0.01421,0.13755
-0.4671,-0.021807,0.17855,0.019871,-0.0041859,-0.030337
0.51609,-0.18506,-0.0058069,0.0034197,0.026671,-0.10622
0.63121,-0.35116,0.17871,-0.069261,-0.014593,0.11941
-1.1742,0.29975,-0.50691,-0.15584,0.067224,-0.026389
0.23137,-0.64974,0.52653,0.028574,0.12088,0.012114
0.46293,0.086998,-0.31952,-0.048213,0.086014,-0.040262
-0.58315,0.12776,0.24039,-0.093264,0.038779,0.054444
0.7298,0.12068,0.060347,0.033539,-0.17272,0.059466
-0.42759,0.24603,-0.065022,0.0012315,-0.061543,-0.043929
1.509,0.062571,-0.36427,-0.039573,0.058727,-0.043755
-1.1192,-0.33058,0.20645,-0.05348,-0.04939,-0.17224
0.45256,-0.11097,0.47203,-0.070066,0.3256,-0.00067602
0.53946,0.18332,0.084348,0.1144,-0.079391,-0.10703
0.6198,0.15171,-0.433,0.031278,-0.14583,-0.086711
-0.090365,0.08537,-0.10858,-0.026222,-0.25185,-0.0091415
0.37813,0.080834,0.13181,0.068742,0.03185,-0.050601
0.92972,0.98691,-0.26838,-0.070792,-0.15318,-0.11071
1.3897,0.23916,0.25437,-0.0018668,0.025137,-0.10705
-0.93258,0.29121,-0.79403,0.055343,0.10029,-0.071676
-0.1392,0.32102,-0.40173,-0.097028,-0.087325,0.023989
0.89625,-0.23536,0.019407,-0.00032347,-0.026155,-0.10041
-1.6811,0.04974,-0.19383,-0.13281,-0.013092,0.062878
0.43051,0.059502,-0.041404,-0.091702,0.20351,0.028429
-1.6947,0.21471,-0.45699,-0.03773,0.024655,-0.027905
0.99365,-0.088509,0.11917,-0.0071201,-0.17625,0.1164
1.4465,0.47706,-0.0011805,0.0077855,-0.16864,0.00026459
-1.2252,-0.30188,0.343,0.023932,-0.037625,-0.025979
-0.081308,0.25674,-0.12656,0.12258,-0.049547,-0.067096
-1.1924,0.00028894,0.14465,-0.010988,-0.047439,-0.024649
-0.71848,0.24335,-0.37271,0.073056,0.018551,-0.20611
-0.8827,-0.27511,0.099554,0.036476,0.15489,0.012935
0.92237,-0.22992,0.21709,-0.0092945,-0.011398,-0.14006
-1.6675,-0.26952,-0.22765,0.056272,-0.070505,0.14217
1.4511,-0.38031,0.37775,-0.0029167,0.021338,-0.020533
1.6006,-0.0054044,0.12425,-0.12014,-0.009359,-0.058003
-0.80039,0.093584,-0.68448,0.036883,-0.10421,0.062384
-0.2135,0.15646,0.054326,0.063875,0.056227,-0.038172
-0.43993,-0.063351,-0.36938,-0.14477,0.10409,0.004667
-0.68763,-0.070652,0.21459,0.16139,0.0043698,-0.009907
0.90675,0.0077765,-0.47314,0.10526,0.016282,-0.016332
-1.4072,0.24856,-0.32471,-0.13216,-0.036359,-0.036152
1.1645,0.064723,-0.6559,-0.018221,0.15303,-0.067232
0.59721,0.31147,0.25038,0.029474,-0.019135,-0.071187
-0.75366,0.17136,-0.30253,-0.10814,0.14294,-0.023181
-1.5446,0.30643,-0.3202,-0.083838,-0.16534,-0.12063
-0.043458,0.13235,0.58811,-0.027887,-0.051876,0.042875
-0.55689,-0.32897,0.15016,-0.087271,0.25209,0.090396
-0.71572,-0.40972,-0.17393,-0.072256,-0.024501,0.089909
-0.95174,-0.40607,-0.23795,0.07543,0.046467,0.071847
0.49155,-0.01779,0.16614,-0.13543,-0.04612,-0.037987
-1.4966,0.18042,0.23615,0.10348,0.045148,-0.05545
1.2807,0.029322,0.23547,0.096134,-0.16363,-0.012604
-0.67122,0.26455,-0.69146,-0.034928,-0.091773,-0.062854
-0.57041,0.33128,-0.1124,-0.15081,0.066475,-0.0021962
0.98275,0.30628,0.20575,-0.029893,-0.063717,-0.1652
1.0269,0.23378,-0.22047,-0.0046797,-0.14327,-0.063622
-1.7151,-0.064828,-0.14144,0.04456,-0.035127,-0.064115
-1.7076,-0.12012,-0.12161,-0.058134,0.18409,-0.0021245
0.15524,0.54003,-0.66909,0.053758,-0.05463,0.033025
-0.33124,0.33914,-0.38811,-0.025481,0.02091,0.059589
0.35345,0.15821,0.52725,0.0085544,-0.18727,-0.23311
-1.7026,0.11654,-0.216,0.0081091,-0.19542,0.096289
-0.77125,0.17436,-0.13413,0.072151,0.070509,-0.006989
-0.028932,0.19192,-0.146,-0.081163,-0.15328,0.14908
-1.4478,-0.035729,-0.16413,0.092521,0.17445,-0.086305
-1.5921,0.18621,-0.54155,0.0088497,-0.05946,0.11246
0.48223,-0.088173,-0.22327,0.0735,0.066246,0.039014
-1.3294,-0.25236,-0.24003,0.045179,0.085784,0.01467
1.3444,-0.01232,0.34579,-0.12752,0.16879,-0.067812
1.6033,0.18925,-0.13914,0.074737,0.10396,-0.15801
-1.6644,0.070754,-0.1097,-0.090891,-0.15052,-0.01185
0.75539,0.18749,0.35173,0.014852,-0.10872,-0.059858
-0.99572,-0.32086,-0.015076,0.026905,-0.11658,-0.13575
0.4078,0.1044,0.34561,0.0084751,-0.15186,-0.089646
1.1739,-0.041645,0.29538,-0.0050916,0.04236,0.071464
1.2265,0.1588,-0.44028,0.054076,-0.00070102,0.023075
1.1059,-0.25847,0.046693,0.0091138,-0.13377,0.015669
-1.6275,0.21252,-0.83771,0.039282,-0.19407,-0.01983
-0.25396,0.17233,0.36303,-0.038865,-0.16278,0.079859
0.61021,-0.21661,0.85889,-0.0457,0.13783,-0.16642
1.3905,0.17516,-0.11287,-0.049067,0.04105,-0.096879
1.9049,0.1152,-0.15995,0.094024,-0.0093279,0.040461
1.1659,-0.056961,0.51542,-0.072742,0.13484,-0.084527
-0.78228,0.52046,-0.053237,-0.01729,-0.18006,-0.034553
-0.77493,-0.040243,0.29624,-0.093766,-0.024146,0.074384
-0.84253,-0.11195,0.11295,-0.086095,0.00052134,0.077654
1.4384,-0.31408,-0.18335,0.011653,0.10326,-0.014878
-0.56122,-0.0083481,-0.10278,0.065069,-0.044223,0.056738
0.34899,0.12076,0.245,-0.067351,-0.14612,-0.00034966
1.1789,0.082085,0.24135,0.0062977,0.10488,-0.0095366
-0.31444,0.22889,-0.10107,0.078949,-0.10531,-0.034722
-0.87495,-0.17332,0.065161,-0.011595,-0.20543,-0.034848
1.5305,-0.11615,0.3995,0.033596,0.033068,-0.060395
1.5899,0.087844,0.21077,-0.038747,-0.037473,0.043958
1.2675,-0.11901,0.089897,0.010656,-0.05449,0.016367
-0.021974,-0.15208,-0.46923,-0.0082895,0.06233,0.091929
-1.1232,-0.23558,0.1927,-0.042785,0.042152,0.064684
0.31932,-0.31047,-0.47383,-0.020071,0.022319,0.064026
0.056918,-0.89315,0.39409,0.10069,0.21199,0.11119
-0.41026,0.30046,-0.7578,-0.058848,-0.022518,0.014101
1.0066,0.10577,0.13231,-0.021497,-0.24367,-0.005632
-1.222,-0.31729,0.21155,0.085969,0.088692,0.014861
0.27023,-0.19697,0.028362,0.057729,0.019188,0.0059099
-0.072643,-0.25117,-0.20496,-0.058959,0.008874,0.052446
0.19449,0.37484,-0.25977,0.023763,0.23343,-0.072326
-1.4272,-0.013953,0.2197,-0.093356,-0.18917,0.20125
0.28165,-0.076702,0.22038,0.10589,0.04281,-0.074673
0.52161,-0.00016123,0.26753,0.070322,-0.017911,-0.024552
-0.39832,0.072147,-0.22136,0.012298,-0.22721,-0.025693
1.2797,0.46355,-0.4702,0.018475,-0.14284,-0.10274
-2.5261,-0.6296,0.38253,-0.10361,-0.083516,0.017745
1.1341,-0.22787,0.30121,0.06649,-0.11179,0.061588
1.4037,-0.019001,0.20112,-0.15281,-0.0011945,0.21146
-1.6043,-0.5568,0.28967,0.048301,-0.040157,0.11608
0.48065,0.026264,-0.03405,0.083576,0.1163,-0.020504
-1.5402,0.14241,-0.13183,-0.09587,-0.10634,-0.16968
-1.7539,0.21766,-0.19125,-0.055359,-0.077639,0.035806
0.5577,-0.065362,-0.052534,0.019385,0.033059,-0.0070708
1.3697,0.021911,-0.31518,-0.067595,0.033785,-0.040006
-1.2429,-0.014334,-0.40641,-0.011825,0.021388,0.012728
-1.4259,-0.19676,-0.23933,0.05021,0.047556,-0.056503
0.20564,0.12824,0.18714,-0.095498,-0.046496,0.096133
1.1513,-0.75154,-0.045091,-0.080512,0.10581,0.11109
0.67545,-0.06001,-0.28636,0.00044141,-0.0062133,-0.071815
-0.60717,-0.011914,-0.31697,0.07034,-0.00048575,0.035266
-0.63342,0.36881,0.18006,-0.11858,-0.20582,-0.11618
-0.91788,-0.046377,-0.56688,-0.0499,0.078771,0.032611
-1.3537,0.27512,-0.31871,0.14351,-0.057598,0.019395
-0.21769,-0.097366,-0.13181,-0.018772,-0.037328,0.054087
-1.4354,0.31522,0.26532,-0.024909,0.018042,-0.090044
-0.40305,0.078196,-0.029654,-0.082981,-0.10116,0.025308
-0.71664,-0.18738,-0.35221,0.029195,0.20922,0.086326
-1.3455,0.4609,0.16091,-0.15261,-0.20718,-0.073066
-0.16703,0.41322,0.066499,-0.088404,0.041133,-0.0067004
0.57188,0.063026,0.45319,0.053087,0.097893,-0.12711
-0.2765,0.20751,0.27273,-0.0010105,-0.14393,-0.031461
-0.76338,0.61809,-0.40482,-0.085037,-0.17008,0.020766
-1.1972,-0.069381,-0.45431,0.13943,-0.070134,-0.066974
0.70604,0.29737,0.27165,-0.046945,-0.010444,0.017011
1.0304,0.0017701,-0.16204,-0.012344,-0.13973,-0.057499
0.44967,0.28461,-0.088669,-0.030766,-0.2379,0.099456
-1.1691,-0.12359,-0.11949,-0.12007,0.055376,0.1449
-1.458,-0.52508,-0.14907,-0.015187,0.19891,0.12698
0.21103,-0.5349,-0.10254,-0.086458,0.10563,0.090775
1.3898,-0.47668,-0.12303,0.0060091,0.18421,0.088239
0.21916,0.19452,0.2725,-0.038404,-0.22689,-0.070087
0.49916,0.17403,0.10274,-0.018632,-0.0060175,-0.1284
-0.76521,0.075307,0.0020706,0.071503,0.064339,-0.18392
-0.48916,0.14045,0.27449,-0.01355,-0.048444,-0.0047024
-2.6772,-0.081372,-0.31311,-0.038393,-0.098665,-0.045411
1.4846,0.37899,-0.23756,-0.084443,-0.094762,0.11472
1.3213,0.28893,-0.13986,0.010626,-0.17602,-0.031879
0.51163,0.29697,-0.097111,-0.0008534,-0.060122,0.071795
0.97947,0.24298,-0.15203,0.037781,-0.016283,-0.060696
-1.2113,-0.1192,-0.073934,-0.014181,0.10338,-0.15828
-0.26976,0.17061,0.41552,0.048228,0.049503,0.035462
-1.1677,-0.15601,0.30881,-0.037143,0.017742,-0.10092
1.0376,-0.17466,0.40892,-0.039013,-0.095912,-0.021166
-1.6144,-0.11827,-0.21409,-0.027345,-0.0046366,0.030181
1.6294,-0.072404,0.18911,-0.0023789,0.042649,0.06455
-0.26876,-0.19371,-0.41311,-0.0079379,-0.0019311,0.011627
0.95269,0.20094,0.36502,0.036081,-0.15867,0.0058872
0.012024,0.22413,0.088812,-0.081,0.10529,-0.13936
-0.49152,-0.25869,-0.024753,0.065147,-0.06473,0.077927
-1.1065,0.6037,-0.30419,-0.050079,-0.12273,-0.15419
-0.91236,0.17881,-0.13642,-0.058129,-0.01942,0.048108
-0.54665,0.35746,0.20311,-0.061766,0.098126,-0.1911
0.31775,0.2055,0.21945,0.029619,0.18235,-0.11179
-1.9306,-0.36705,-0.36257,-0.01363,0.0044364,0.0057093
0.95203,0.25991,0.26564,-0.10883,0.1138,-0.016773
0.32575,-0.065763,0.54297,0.069184,0.037724,-0.13933
1.4096,-0.14904,-0.021109,0.11109,0.024097,-0.048899
1.4338,0.0067195,0.013997,-0.11549,0.064504,0.044589
-1.5012,0.032363,-0.1342,-0.11165,0.09727,-0.149
-0.18987,0.20581,0.11812,0.068604,0.12969,-0.068571
0.33311,-0.24076,0.0032498,0.040827,-0.017473,-0.065295
-0.70772,-0.087485,0.1715,-0.034901,0.042415,-0.053342
0.93103,0.30655,-0.018837,0.14267,-0.11003,0.098014
-1.1823,-0.094699,-0.3253,0.079806,0.067169,-0.068008
-0.95358,-0.37501,0.095964,-0.06412,0.034698,-0.094924
0.0078226,-0.015952,0.31002,-0.044285,0.00043961,0.035308
-1.7967,-0.34326,-0.48623,0.11499,-0.19648,0.087536
-0.65521,-0.14068,0.11598,0.051407,-0.019409,-0.047477
1.5034,0.28979,0.062935,0.036562,-0.10758,0.0027801
-1.7069,0.24204,-0.17086,-0.075208,-0.18265,0.015496
-1.9814,-0.09523,-0.13212,-0.038332,0.091253,0.015494
0.93287,-0.067958,0.62496,-0.0014574,-0.20179,0.047069
-0.019875,-0.28562,0.46797,0.1287,-0.016858,0.075543
-1.35,-0.12294,0.16923,0.010412,-0.040147,0.035446
0.38194,-0.074068,0.59723,-0.022644,-0.1391,-0.029251
-0.1387,0.51266,0.41749,-0.13684,-0.33823,-0.031062
0.39506,-0.24439,0.99567,-0.21858,-0.16661,0.13878
-0.24382,-0.24459,0.55828,-0.10585,0.018702,0.050774
0.19278,-0.24507,0.26678,0.028721,0.32631,0.088635
-0.33019,0.2883,-0.3563,-0.001083,-0.1698,-0.0035101
0.083433,0.19447,0.24449,-0.030343,0.091418,0.0040395
-0.5376,-0.19219,0.19992,0.036473,-0.10383,0.15067
-0.31615,0.32557,-0.57504,-0.11439,0.051172,-0.026015
0.076345,0.037936,0.2377,-0.038762,-0.11033,0.023472
-0.86524,-0.52443,-0.069484,0.049935,0.091303,-0.02714
1.25,-0.22278,-0.10271,0.043852,0.16912,-0.042558
-0.72189,-0.13455,-0.5582,0.068942,-0.081384,0.088229
0.68871,-0.017907,0.51014,-0.05881,0.040599,0.048501
0.82667,0.0037202,-0.05837,-0.04266,0.048868,0.031492
-0.48732,-0.23171,-0.12735,-0.0031614,0.014262,0.047404
0.71247,-0.68422,0.56327,0.088881,0.12402,0.052295
-0.57133,-0.40247,0.16455,0.034781,0.072793,-0.089496
1.5038,-0.055123,0.27825,-0.033796,0.055357,-0.13459
-1.6229,-0.47358,0.20532,0.029875,0.14338,-0.08375
-0.40843,0.078728,0.096151,-0.035102,-0.069466,0.0077892
1.1991,0.10028,-0.80476,0.0036093,0.041453,0.033358
1.0599,0.066892,0.017449,-0.063376,0.28286,-0.052333
-0.68238,-0.31979,-0.21154,-0.059782,-0.036158,-0.0086625
0.35161,0.087204,0.23992,0.015362,0.045016,-0.040909
-0.19997,-0.43166,-0.25929,0.13725,0.13097,-0.010041
1.7091,0.45572,-0.14443,-0.16385,0.01096,0.019268
0.86802,-0.34044,0.3496,-0.10065,0.046169,-0.037762
1.7498,-0.34569,-0.17531,0.031219,-0.0028898,0.050564
0.8373,0.067813,0.084248,-0.020653,0.013203,-0.045339
-0.18829,0.17323,0.13656,-0.01447,-0.15287,-0.040292
0.36041,0.59532,0.11639,-0.15993,0.024306,-0.049753
-0.6896,0.32109,0.17601,-0.1278,-0.1119,-0.045452
0.60082,0.10957,-0.49224,-0.17046,-0.089613,-0.082593
1.3716,-0.037384,-0.40697,-0.022886,-0.099796,0.00029936
2.2638,0.33981,0.1338,0.074468,0.03488,-0.16686
0.6916,0.3348,-0.10692,-0.052277,0.12023,0.041196
2.3126,-0.0044482,0.61159,-0.097038,-0.15242,0.11326
0.37865,-0.088674,0.097754,0.11403,-0.067631,0.069089
0.32641,0.25617,0.29181,0.051566,-0.03551,-0.093728
1.3164,0.20855,-0.036645,-0.11533,0.03804,0.029396
-0.63001,-0.25483,-0.25585,0.14274,0.025104,0.1409
0.077657,-0.085416,0.19912,0.037428,0.17301,-0.032636
-0.61806,0.13366,-0.54506,-0.097825,-0.12749,0.014479
0.93287,0.14736,-0.4271,0.1441,0.028328,-0.090963
-0.38769,-0.15514,0.074911,-0.035166,-0.036028,-0.051851
-1.1124,0.053167,-0.4856,0.11656,-0.17051,0.045502
-2.2323,-0.60342,-0.43588,0.0072056,0.41292,0.0356
-0.68238,-0.033024,0.017491,0.039205,0.068573,-0.073267
-0.63381,0.21239,0.11492,0.021011,-0.066232,0.062227
-0.77926,0.02504,0.0044737,0.045192,0.14267,0.011762
-1.7156,-0.094492,0.055505,0.045661,-0.17164,-0.03809
-0.00031574,0.36622,-0.33719,0.080792,-0.17316,0.1725
-0.95476,0.36008,-0.58426,-0.052936,-0.083687,-0.013456
-1.4959,-0.060918,0.31639,-0.017902,-0.083137,-0.039864
0.85345,0.20906,0.028337,0.0088058,0.060054,-0.12141
-0.6875,0.0024011,-0.23412,-0.065492,0.050223,0.096964
1.0917,-0.18116,-0.13322,-0.019036,0.11265,0.01743
0.2126,-0.16813,0.48376,0.042868,0.087862,-0.0055486
-1.0779,-0.4385,-0.22676,0.087465,0.083328,0.02228
2.4594,0.077658,0.31592,-0.07848,0.023642,-0.029869
-1.3633,0.048885,-0.047219,-0.056074,-0.16125,-0.033274
-1.2033,-0.21225,-0.018056,-0.0075531,-0.040329,-0.059287
-0.83623,-0.33492,-0.19098,0.045405,-0.25465,0.11182
1.5891,-0.035735,-0.04799,0.1706,-0.13306,0.068021
-0.27296,0.19989,-0.69735,-0.021274,0.14687,-0.051761
0.80619,0.52607,0.050749,0.03802,-0.034136,-0.06545
0.37747,-0.26334,0.22092,-0.051299,0.13643,0.2201
-0.7173,0.021083,-0.35358,-0.00042471,-0.037755,0.058194
-1.5171,-0.15526,-0.15088,0.11586,0.11745,-0.03949
0.41764,0.35153,-0.16479,0.026157,0.065301,-0.05179
1.1362,0.011615,0.51573,-0.0039956,0.047972,-0.16051
-0.63998,-0.23648,0.27137,0.025606,0.20683,0.15542
-1.6249,0.040638,-0.32273,0.048113,-0.20199,0.043596
-0.68882,0.20488,0.3158,0.041455,-0.23989,-0.0054277
-0.75405,-0.21646,-0.46895,0.062107,-0.09795,0.086977
-0.27023,0.0053735,-0.45632,-0.073682,-0.18878,0.034359
-1.3007,-0.69153,0.30962,0.16877,0.16736,0.011955
-1.6834,-0.54299,0.21902,0.10457,0.16752,-0.061825
0.25224,-0.0080583,-0.1958,0.012404,0.0042434,0.050186
0.38824,-0.14412,0.60848,-0.11981,0.11009,0.083004
0.14093,0.043836,0.52711,-0.0036769,-0.097494,-0.023445
-1.2909,0.21962,-0.34367,-0.076434,-0.10284,0.068958
-1.7286,-0.35606,-0.09741,0.057145,-0.022019,0.22952
-0.38335,0.0038718,-0.11307,-0.031689,0.034167,-0.07118
1.1182,-0.23843,-0.048749,0.0083122,-0.10766,0.046069
1.3485,-0.35316,0.21417,0.048984,-0.02201,0.05711
0.96542,-0.0085847,0.33055,0.0072819,-0.13168,0.0034483
-1.0301,0.6662,0.13481,-0.12469,-0.26353,-0.096727
0.46096,0.52051,-0.084678,-0.1383,0.0344,-0.036409
0.49548,0.006646,-0.44254,-0.039332,-0.041901,0.023402
0.95282,-0.4374,0.3105,-0.052279,0.08514,0.11175
1.3936,0.53777,-0.48135,-0.0071211,-0.014232,-0.036873
0.63738,-0.37431,0.16739,0.0066735,-0.13176,0.13447
-1.0211,-0.59507,0.035074,-0.011421,0.078161,-0.0017322
1.5229,0.063542,-0.056989,-0.01179,0.039188,0.063016
-1.6484,-0.24384,-0.17424,0.015545,-0.04819,0.097171
1.4777,-0.51412,-0.10903,-0.067241,0.14453,0.010729
-1.2891,0.367,-0.39605,-0.057975,-0.078909,-0.076896
0.60772,0.38582,-0.2809,0.0034805,-0.15695,-0.12928
-1.3746,-0.64838,-0.021981,0.030284,0.12386,0.14763
-0.40738,0.34635,-0.31068,-0.058566,-0.075941,-0.009399
0.45532,0.1192,0.1401,0.020028,-0.12104,-0.02461
-0.23345,-0.28282,0.2906,0.067366,-0.092974,0.084742
0.044315,-0.044172,-0.016055,0.13671,0.14637,0.082943
-1.373,0.51184,-0.468,-0.034377,0.019929,-0.043013
0.037227,0.059832,0.17071,-0.12374,-0.043557,-0.051346
-0.58498,0.085402,0.1374,-0.00027205,0.18855,-0.0015713
1.5106,0.15919,0.028559,-0.066836,0.045675,-0.026962
1.5738,-0.067618,0.29473,0.014093,0.10897,0.0064075
1.4604,-0.26921,0.24534,-0.002307,0.1452,-0.039865
-0.011868,0.16422,0.30459,-0.043363,0.083989,-0.098637
1.7269,-0.070206,0.11443,0.067229,-0.10059,0.006322
-0.54075,0.10789,-0.18244,-0.087655,0.24366,0.073154
1.4463,0.15641,0.0010109,0.091114,-0.15249,-0.066423
0.95545,-0.28766,0.25307,0.14303,0.073729,-0.041401
-1.2409,-0.32836,-0.094734,0.043619,0.17806,-0.048761
0.93667,-0.1411,-0.10699,0.064355,-0.015735,0.096477
0.11533,-0.14245,0.32194,-0.004607,-0.054811,0.074173
-1.458,-0.3361,0.69713,-0.045035,0.1544,-0.18825
0.2953,-0.08702,0.44195,0.11114,-0.11009,-0.12694
1.0027,0.40051,-0.42366,-0.098927,-0.05592,-0.021135
2.6009,0.77768,0.28679,-0.10409,-0.19304,-0.035684
-1.2014,-0.081666,0.13229,0.019424,0.10299,0.1416
-0.010555,0.39384,0.32202,-0.058424,0.028696,-0.20263
2.2714,0.17743,0.089844,-0.072476,0.13312,-0.0020122
-0.15849,0.18597,-0.074407,0.15513,-0.12364,0.058394
-1.3109,0.18192,0.13835,0.050124,0.036868,-0.15714
1.112,-0.14496,-0.33849,0.062243,0.032678,0.08885
0.24397,0.23474,0.0094859,-0.095006,-0.001053,0.13383
1.0006,0.023581,0.017319,0.10525,0.13306,-0.08352
-1.4457,-0.30509,0.32827,0.1662,-0.068592,0.027032
-0.8382,0.06742,0.062222,0.0025427,-0.11026,-0.065488
0.9649,-0.20195,-0.17648,0.098386,-0.013603,-0.035842
1.1729,0.18379,-0.56762,-0.15087,0.14512,-0.16196
-1.1665,0.29432,2.0109e-05,-0.15548,0.17897,0.0039217
-0.67595,0.038092,0.04707,0.1567,0.068492,-0.055259
-1.2944,-0.37511,0.21112,0.10816,0.17315,-0.010401
-1.2287,0.079007,-0.34795,-0.038489,-0.17088,-0.0094215
0.43512,0.40732,0.16525,0.05227,0.002115,-0.030651
-0.92313,-0.2793,-0.11737,0.069401,0.014435,0.041623
-0.55623,0.52411,-0.2232,-0.16368,-0.037407,-0.033828
1.3252,0.33185,-0.13961,0.042905,0.063603,-0.050044
-0.43919,-0.52524,-0.18384,-0.0035457,0.095709,-0.027959
0.97527,-0.55982,0.17333,0.25305,0.10117,0.18837
-0.26429,-0.21552,-0.40461,0.078852,-0.041076,0.08748
-0.83754,-0.37893,-0.2482,-0.012683,0.11539,-0.060989
-0.58013,0.20881,0.1359,0.028139,0.042747,-0.13791
-0.87742,-0.59726,-0.36261,0.017685,0.097119,0.13624
0.85293,-0.15163,-0.35276,0.11126,0.030148,-0.031166
1.1665,0.19849,0.25254,0.028944,-0.021991,-0.043184
1.4848,-0.10046,0.41824,-0.034846,-0.0047197,0.080614
1.5254,-0.096903,0.020471,0.038378,0.16051,0.019075
1.3497,-0.20343,-0.1547,-0.072537,0.037447,-0.13386
0.060461,-0.34226,0.42505,0.049136,0.029431,0.19712
1.6569,-0.42367,-0.0026326,-0.0090255,-0.21202,0.23671
1.4635,0.26506,-0.21216,-0.013214,-0.12915,0.025984
0.52147,-0.36618,0.44678,0.032588,0.062926,0.0071489
-1.4221,0.072391,-0.65844,0.02762,0.016615,0.23833
0.055308,-0.68292,-0.23258,0.12922,0.058443,0.026465
-0.55715,0.15534,0.16368,0.074117,-0.0099652,-0.031767
-1.3214,-0.17975,-0.30381,0.16385,-0.038859,-0.072525
-0.13224,-0.3252,0.24332,-0.05504,0.036228,0.038986
1.3205,-0.44181,-0.17859,0.15398,0.14237,0.14509
0.84768,-0.19738,-0.2157,0.084607,-0.15011,0.35298
-1.1441,0.10954,0.21896,0.00059855,0.1943,0.0072099
1.3561,0.2791,0.12648,-0.046079,-0.039882,-0.14537
-1.0866,-0.40136,-0.20505,0.074492,-0.022719,0.047013
-0.2429,0.23188,-0.37891,-0.032055,0.27236,-0.080306
0.4926,-0.52167,-0.15411,0.075001,0.098569,0.22256
-0.58393,0.39782,-0.014844,-0.17395,0.072155,-0.057006
-1.1675,-0.071776,0.56135,0.097659,-0.031867,0.0033034
-0.96395,-0.096731,0.19524,-0.055141,-0.20236,-0.16071
0.5073,-0.090284,0.34245,-0.025093,-0.053817,0.035804
-1.4309,-0.062472,0.19493,-0.047021,0.071543,0.067996
0.33612,-0.078335,0.13163,0.092077,0.087477,0.06995
0.26183,-0.30187,0.41994,-0.095961,0.070155,0.12411
-0.48824,0.27102,-0.15706,0.093917,-0.1758,-0.065005
-0.41197,0.47729,-0.3326,0.085227,0.043971,-0.01184
-1.2936,0.055641,0.12262,-0.011594,0.048888,0.059431
-1.5612,0.021015,-0.33325,0.055591,-0.17636,0.033083
0.50047,-0.22833,0.36422,-0.048391,0.027576,0.091071
-0.83754,0.22214,0.016121,0.036737,-0.21476,-0.096669
1.4637,-0.13969,0.29202,-0.057762,0.25677,-0.032257
0.69895,-0.3151,-0.12864,-0.033389,0.001736,0.057608
1.2408,-0.064113,-0.075811,0.040226,0.12287,-0.098832
1.1733,0.30853,0.28632,-0.054138,0.0066575,-0.079809
0.85975,0.22313,-0.34814,-0.064055,0.02327,-0.16125
0.51113,-0.47286,-0.16584,0.083976,-0.04058,-0.15344
-0.42641,0.46093,-0.97936,-0.14223,0.039636,0.055798
-0.75182,0.045564,-0.070976,0.026977,-0.21853,-0.045907
1.41,-0.14467,0.19365,0.094934,0.13884,0.072075
-0.064767,-0.26942,-0.20604,-0.13552,0.022629,-0.011685
1.2067,0.49354,-0.039972,-0.022615,-0.080065,0.041689
-0.053874,-0.13235,0.51193,0.11301,-0.061269,-0.060323
-0.71113,-0.10479,0.36063,0.045284,0.090275,-0.049178
-1.4629,-0.072076,-0.24678,-0.04339,-0.015317,0.060808
1.6154,0.20989,-0.37499,0.045915,0.017368,-0.05119
-2.3043,-0.16306,-0.43565,0.054372,-0.0012024,0.1116
0.8608,0.07508,0.079012,-0.044346,-0.021953,0.0093584
-1.3189,-0.12614,-0.25534,-0.029044,0.10859,-0.030023
1.4456,0.37732,-0.065206,-0.068227,-0.12246,-0.088637
-1.6304,-0.26643,-0.02858,0.12845,-0.077602,-0.077502
0.39651,-0.15738,0.13739,0.030014,0.086605,0.0084229
0.45847,-0.16943,0.33295,0.071482,0.10028,-0.091444
-1.1624,0.4119,0.064236,-0.026722,-0.14418,0.00070927
-1.6836,-0.1708,-0.27055,0.086276,0.063256,0.019461
0.28506,-0.27673,0.27778,-0.14079,0.0095742,0.073108
1.0454,-0.38631,0.022759,0.14125,0.057842,-0.054746
0.94468,-0.079853,-0.0040663,-0.084106,0.035097,0.044355
1.3621,-0.091059,0.10496,0.067331,-0.073402,-0.022128
0.17923,-0.021941,-0.7118,0.044242,0.020702,-0.031192
-0.122,0.25226,0.092028,-0.081301,-0.13094,0.12974
-1.0976,-0.30681,-0.087935,0.046204,0.17421,-0.16147
-1.1679,-0.026164,-0.16677,-0.0082068,0.036664,-0.074589
-0.40593,0.28619,0.092724,-0.013213,-0.20168,-0.098611
1.0383,0.0064395,0.20755,-0.0030307,-0.071715,-0.019845
1.5866,-0.012743,0.003324,0.015392,-0.15773,0.17238
1.2709,-0.22005,0.58788,0.035098,-0.11233,-0.034203
-1.4634,0.18861,-0.38473,0.00062817,-0.059883,0.018807
-2.5042,0.26167,-0.80567,0.02224,0.086805,-0.058691
-1.3268,0.2778,-0.47374,0.033498,0.019862,-0.053489
-0.41525,0.13267,0.096881,-0.10832,-0.15615,0.07598
1.364,-0.46768,0.41236,-0.017991,-0.035113,0.095539
0.8503,-0.057685,0.086227,-0.016866,0.053985,0.052691
1.7374,-0.17514,0.23871,0.014007,-0.022476,-0.015645
2.1067,0.19972,0.40855,-0.04682,0.063626,0.001883
1.7109,-0.26023,0.36477,0.039054,0.027795,-0.052883
-0.80276,-0.36179,0.3275,0.15446,-0.18657,0.1706
